period,p10,p50,p90
2025Q1,0.4797351528055913,0.4797351528055913,0.4797351528055913
2025Q2,0.4774377404769278,0.4851692200506504,0.492652005180471
2025Q3,0.4795643974826445,0.49021198935597654,0.5022561673263136
2025Q4,0.4820098208349455,0.495806972872047,0.5097823990777348
2026Q1,0.4850160249942125,0.5018378520135476,0.5189699576851118
2026Q2,0.4891874979499422,0.5069042233945382,0.525668939103752
2026Q3,0.4930200536745959,0.5125705656955566,0.5329848177178959
2026Q4,0.4980123455524774,0.517830035058825,0.5403274886600141
2027Q1,0.5021731325126182,0.523852192662642,0.5479096655506404
2027Q2,0.5058380002578587,0.5290868524862629,0.5561791388984906
2027Q3,0.5110758797776875,0.5358790115713221,0.5636764435946287
2027Q4,0.5157228812210826,0.5416950962131082,0.5706063108713259
2028Q1,0.5210858934937388,0.5473391347396693,0.5791381630442967
2028Q2,0.5253080473287419,0.5539771685209154,0.5858910178462476
2028Q3,0.5315389555020189,0.5603686347237588,0.5955138939095806
2028Q4,0.5354163762882761,0.5666430097336321,0.60146768385203
2029Q1,0.5404940774345063,0.5728031258322059,0.6100779652850006
2029Q2,0.5458154749622861,0.5794553734872596,0.6190415281268453
2029Q3,0.5507131999713997,0.5851506283282359,0.6283675776461695
2029Q4,0.5569362852739983,0.59240851633487,0.6379278332846838
2030Q1,0.5616193611245719,0.5986059496044089,0.6455184726828528
2030Q2,0.5675498705565261,0.6049564676343699,0.6543102351965273
2030Q3,0.5709069140280917,0.612000209916009,0.662289680987988
2030Q4,0.574372987926665,0.6200266852581144,0.671235984247568
2031Q1,0.5805209995596166,0.6253053743927186,0.6798534532380506
2031Q2,0.585785801993755,0.6316728559668159,0.6864559452735419
2031Q3,0.5909532920724856,0.6385235888923312,0.6961834796346245
2031Q4,0.5959524892412813,0.6483678242389757,0.7032770021422056
2032Q1,0.6035294084108869,0.6562237876354063,0.7120427063929634
2032Q2,0.6083135685378409,0.6619084865638514,0.7198933700529486
2032Q3,0.6152437068383716,0.6691083329162407,0.7276250191551457
2032Q4,0.6209127336994745,0.6775659818534895,0.7368194518553063
2033Q1,0.6272555300933776,0.6850462984944057,0.7472402992142416
2033Q2,0.6320188696510781,0.6947103993591622,0.7556603701069563
2033Q3,0.6393891602419307,0.7023723990899207,0.7654488041011632
2033Q4,0.645552529081507,0.709992890051478,0.7746025808067283
2034Q1,0.6526481861453904,0.7173204359767301,0.7853533006438512
2034Q2,0.6588258523104511,0.7239437953343545,0.7940935085709327
2034Q3,0.6633048276721581,0.7312187761930702,0.80425459646292
2034Q4,0.668652174441591,0.7389633517669636,0.8135583361988765
2035Q1,0.6770758175050478,0.7471495509534668,0.8231555998147241
2035Q2,0.6811504377615797,0.7567077235397281,0.8353157871546992
2035Q3,0.6874148595731681,0.7638733268264528,0.845382892035919
2035Q4,0.6949809729272238,0.7722488692883342,0.8565493257165485
2036Q1,0.7012476758264974,0.7811003468204893,0.8669049791294923
2036Q2,0.7077186414171627,0.7906881797831079,0.8755413184025969
2036Q3,0.7149643077587733,0.7983976176964527,0.8870267413412641
2036Q4,0.7238619101797572,0.8088369726745824,0.8985538567808152
2037Q1,0.7289778313998876,0.8191302107826602,0.9050723150643099
2037Q2,0.7369316977759565,0.8280220970662457,0.9160076827032021
2037Q3,0.7453165240898524,0.8366544967477745,0.9262256836175822
2037Q4,0.753445183241624,0.8446298124873126,0.9389428628443496
2038Q1,0.7580414252383216,0.8532109919714514,0.9502732944036748
2038Q2,0.7647774850698836,0.8615419118002461,0.9665030343581429
2038Q3,0.7744893972973281,0.8723291658437442,0.9758206420218266
2038Q4,0.7856775264614032,0.8823520249936037,0.9857553890384378
2039Q1,0.7932966882321897,0.8935341256608488,1.001031974733041
2039Q2,0.800046098298174,0.9015726801869568,1.0088399913301154
2039Q3,0.8090612729215765,0.9146531958289615,1.0227352056601409
2039Q4,0.8136147288908295,0.9228683705978882,1.0343990372559542
2040Q1,0.8265314270208901,0.9334484079250407,1.046676278124133
2040Q2,0.833786340104244,0.9427416867458496,1.0632871508301724
2040Q3,0.8378242399598732,0.9534954338850821,1.0772143192954187
2040Q4,0.848657021291293,0.9668008287203973,1.0899624327193036
2041Q1,0.8569634567375025,0.975832698185706,1.1045206594635726
2041Q2,0.8656458325624594,0.9862131282968272,1.1193965858343764
2041Q3,0.87022415403819,1.000232120059984,1.1315686509121006
2041Q4,0.8776007983346629,1.00894805766193,1.1474062503352753
2042Q1,0.8888733077840085,1.0192372325782388,1.162252416977397
2042Q2,0.8987139636065459,1.0308855265392256,1.1752342142187495
2042Q3,0.9068785430927605,1.041417282690443,1.195845247152589
2042Q4,0.9183530682512528,1.05304302936534,1.2080120953567635
2043Q1,0.9285683999713327,1.064425524651059,1.2203705560804188
2043Q2,0.9346059316804212,1.0747619115514468,1.2359335878778501
2043Q3,0.9462926597135746,1.0862897625275711,1.2525340470018513
2043Q4,0.9573279238586363,1.0973555631351646,1.268330600837987
2044Q1,0.9708373829453687,1.109176603588905,1.2817517352397232
2044Q2,0.9806475931461858,1.1193845879036313,1.300695841413401
2044Q3,0.9904005709918361,1.1315820471855051,1.3130687337774902
2044Q4,1.0029351213878557,1.1465225336345792,1.329572239258194
