period,p10,p50,p90
2025Q1,0.696,0.696,0.696
2025Q2,0.6923185942912197,0.6962494953029407,0.699735643991115
2025Q3,0.6912263539242702,0.6964224384970545,0.7016095246006943
2025Q4,0.6901013773726629,0.6968248497994485,0.7030729005346394
2026Q1,0.6891608749182531,0.6968990241501043,0.7046165410302585
2026Q2,0.6884491529005262,0.6972512832155842,0.7057932611742923
2026Q3,0.687853404129026,0.6975977688152394,0.7066320732373252
2026Q4,0.687669461297605,0.6983427469797876,0.707460640538454
2027Q1,0.6869244219779967,0.6984103165260734,0.7084699448536144
2027Q2,0.6865713663661223,0.6987643434189503,0.7100150307704143
2027Q3,0.686643724176046,0.6995319149763262,0.710304748230884
2027Q4,0.6861324669284211,0.699711854360966,0.7111347637162588
2028Q1,0.6864203201872888,0.7003592783355908,0.7124011994433653
2028Q2,0.6863311582060452,0.7006062739239505,0.7132925895247578
2028Q3,0.6856784619475862,0.7008211507908626,0.7140915546352262
2028Q4,0.6857937208425073,0.7011346682795503,0.7147239117342148
2029Q1,0.6856653397824343,0.7012385543910438,0.7152940258395576
2029Q2,0.6856572044919905,0.7011073281101872,0.7157920326788867
2029Q3,0.685739469156921,0.7015891116008762,0.7166966334871314
2029Q4,0.6855776511650141,0.7024780008682435,0.7169699740709412
2030Q1,0.685440806584488,0.702372146697505,0.7174921561967815
2030Q2,0.685158250910251,0.7022331933207056,0.7177958571740956
2030Q3,0.6848951566773797,0.7025767023239952,0.7182528640574426
2030Q4,0.6850987268356089,0.702826146755864,0.7190897311152405
2031Q1,0.6848127343878573,0.7032380156560394,0.7198266144172475
2031Q2,0.6844383631620181,0.7034095685874092,0.7206069599890113
2031Q3,0.6843318717208485,0.7032364591047326,0.7210250987607252
2031Q4,0.6841025531381973,0.7030805840139009,0.722326162271603
2032Q1,0.6844034004490699,0.704271761847536,0.7227330922162236
2032Q2,0.6841044187418224,0.7045383435633581,0.7229923376134001
2032Q3,0.6847264777372254,0.7047668138027778,0.7234556441651273
2032Q4,0.6843096030339738,0.7056350049503046,0.7235653995180737
2033Q1,0.6848666327698351,0.7055030702721599,0.7249655591784938
2033Q2,0.6851469463096943,0.7059841661689223,0.7248650177953826
2033Q3,0.6846954866510317,0.7063846503114019,0.7255678689807912
2033Q4,0.6845830411948179,0.7065632737985578,0.7260553169426117
2034Q1,0.6854815165651423,0.7065648403680433,0.7267701225983327
2034Q2,0.6848314581419206,0.7068623883563085,0.7272849708394586
2034Q3,0.6851735928375564,0.7067292036675703,0.7275137727666199
2034Q4,0.6854930977065843,0.7073018756197422,0.7289846568526305
2035Q1,0.6851404915047062,0.7083525812877494,0.7296430172912687
2035Q2,0.6851707503373616,0.7080827630109794,0.729952893025214
2035Q3,0.6848666167355831,0.7083633220828838,0.7308476379857589
2035Q4,0.6849891503540715,0.7087605213460426,0.7309871656362842
2036Q1,0.6847682317860011,0.7092544042433104,0.7313937969090057
2036Q2,0.6846658539981332,0.7098982674331733,0.7318934580127995
2036Q3,0.6846214187150015,0.710270133766928,0.7319166640748912
2036Q4,0.684634350670232,0.7102054236585849,0.7322993362727432
2037Q1,0.6850142032406036,0.7105147894186934,0.7334755880534207
2037Q2,0.6837788974712624,0.7102917200668484,0.733771818504018
2037Q3,0.6846424586864326,0.7104303504205958,0.7342042794156493
2037Q4,0.684976513331224,0.7106833690073691,0.734526322185295
2038Q1,0.6851915479908854,0.7111733355765639,0.7352353154503385
2038Q2,0.6858637072228344,0.7111602299882431,0.7350233708242908
2038Q3,0.6862470617188172,0.7116636848773127,0.735353776011027
2038Q4,0.6855102775819968,0.7121584088649788,0.7368058719899445
2039Q1,0.6846509998898712,0.7123275513984477,0.7376910290087294
2039Q2,0.6857463831162995,0.7122969130829401,0.7388641036431276
2039Q3,0.6841450027344188,0.7124512731814812,0.7384933257862974
2039Q4,0.6848775875959174,0.7128952103644639,0.7393118524108631
2040Q1,0.6842511727975571,0.7135374292848197,0.7396000307512829
2040Q2,0.6849335869959087,0.7137348202059776,0.7391371069293241
2040Q3,0.68451844466483,0.7140993873223113,0.739825198806357
2040Q4,0.6842760058122526,0.7144612683855047,0.7404435562505232
2041Q1,0.6837504140235425,0.7149658380484352,0.7401054367845409
2041Q2,0.6833793460057433,0.7147393109595179,0.7408328442639635
2041Q3,0.6843739533072326,0.7146659931577044,0.7414063284443839
2041Q4,0.6846753218727964,0.7153529361565077,0.7419177743555776
2042Q1,0.6849763682471466,0.7160568377321431,0.7424998339736082
2042Q2,0.6850795430573587,0.7168098904599134,0.7432940366890498
2042Q3,0.6844262019957056,0.7171280055898573,0.74467454154845
2042Q4,0.6856102144757604,0.7172723749926098,0.7442690565803425
2043Q1,0.685313019993892,0.717231149622911,0.744713247999406
2043Q2,0.6857255900804597,0.7176164505100822,0.7451209105517488
2043Q3,0.6859960177708738,0.7177520146906351,0.7455341616525291
2043Q4,0.686007801981848,0.7180500203262563,0.7460059813072
2044Q1,0.6850762694561576,0.7177414219703357,0.7467619938715019
2044Q2,0.6854237038424957,0.7173063093309198,0.747343207791406
2044Q3,0.6859355516777721,0.7177652580663976,0.7472947514755929
2044Q4,0.6851798720193304,0.7180626742736762,0.7476740261586508
2045Q1,0.6854831447384455,0.718590400225672,0.7479575489913078
2045Q2,0.6854507267374335,0.7190148767769293,0.7493012223899478
2045Q3,0.6859031746258542,0.7191446576495962,0.7505853486685697
2045Q4,0.6867203982474684,0.7189548951903164,0.7510485116926795
2046Q1,0.6865085258539018,0.7199035152866098,0.7502384539202337
2046Q2,0.6866356179025723,0.7207599924902447,0.7510984507559707
2046Q3,0.6866708116920996,0.7209232913243561,0.751410689139806
2046Q4,0.6864345232846463,0.7213669186685179,0.7520170814786975
2047Q1,0.6876707962918169,0.7218484829656227,0.7520898757955903
2047Q2,0.6873835188777763,0.7218086939491788,0.7533706144116148
2047Q3,0.687010936955221,0.7215651139218016,0.7533323438758968
2047Q4,0.6874698545069051,0.7219773806371783,0.7538138180839491
2048Q1,0.6876624545098914,0.7222203955043974,0.7554990165810196
2048Q2,0.6875659516825174,0.7231087807671475,0.7549522614567535
2048Q3,0.6883936117777298,0.7221285683454968,0.7553217290253434
2048Q4,0.6894102290613349,0.7227653233795428,0.7552923745602244
2049Q1,0.6888075949146448,0.7232021849297635,0.755291178310575
2049Q2,0.6888876836978839,0.723147119745216,0.7569996227029089
2049Q3,0.6894868824768132,0.7237187505032016,0.7561740236807651
2049Q4,0.6898381028848988,0.7240449434318104,0.7565409133030876
