period,p10,p50,p90
2033Q4,0.10887888293292627,0.11856407524900589,0.13001881082935976
2034Q1,0.10543344644332761,0.11523171052242517,0.12583008544579
2034Q2,0.10217680417050175,0.11186131724394136,0.12261653086819263
2034Q3,0.09908253876695323,0.10879492668553412,0.11912150992316554
2034Q4,0.09559828661483855,0.10536709711065112,0.11555332918019387
2035Q1,0.09262129861612615,0.10193597286729966,0.11245479871211797
2035Q2,0.08977492209274912,0.09911627820116448,0.10934009235513334
2035Q3,0.08674188345569367,0.09615858038371276,0.10639924260392951
2035Q4,0.08417999554287729,0.09323460673598163,0.10315687112382806
2036Q1,0.08166869670984081,0.09039510633224362,0.1003313794149368
2036Q2,0.07906071908289289,0.0875251074390175,0.0975864573169912
2036Q3,0.07679176669517586,0.08483901822102942,0.0948820569107819
2036Q4,0.0743686511289208,0.0823606205771319,0.09209855980944029
2037Q1,0.07180954076522486,0.07981767363144254,0.08929087950706965
2037Q2,0.06965461869264077,0.07758454371801436,0.08713001484416184
2037Q3,0.06732217956680771,0.07528810455512835,0.08421138411400332
2037Q4,0.06533019295717771,0.07298344738228363,0.0817189584085375
2038Q1,0.06306104812019445,0.07065673074650133,0.07926975190748319
2038Q2,0.06129663678556015,0.06861012730616364,0.07672602240629374
2038Q3,0.05937218556643463,0.0663558639956163,0.07429210329498136
2038Q4,0.05720478619207318,0.06431651094871185,0.0724141118481605
2039Q1,0.055230838180156526,0.062353768777025934,0.07041893608134105
2039Q2,0.053264650733572005,0.060490265885504255,0.06824572314506239
2039Q3,0.05172969560450838,0.058619792042134605,0.06652940889569317
2039Q4,0.04999125707579994,0.056742599296446206,0.0643218513387581
2040Q1,0.04840258589700529,0.05490937975257758,0.06252264657387172
2040Q2,0.047071368154446125,0.053253002402655555,0.060518844061740386
2040Q3,0.04549718952957717,0.05153667444637425,0.0588707958987503
2040Q4,0.04398002748332404,0.04990066044662626,0.05723753379678486
2041Q1,0.042717440983643655,0.04830340482630334,0.05558402967977009
2041Q2,0.04126673362911658,0.04685509338521402,0.05400867419568829
2041Q3,0.039895615365751806,0.04547569475627436,0.05214110237795242
2041Q4,0.03858671092709732,0.04391962484363991,0.05052516154770416
2042Q1,0.03728348290865268,0.04245880044149879,0.04895565088306597
2042Q2,0.03601262222307135,0.041046797236246,0.04738379888746427
2042Q3,0.03464661575862796,0.03970279529451745,0.04612889702705258
2042Q4,0.03365464474195193,0.03844723795714247,0.04450640076050585
2043Q1,0.03257338099442652,0.037314686595319085,0.04324796765097556
2043Q2,0.031506312988657546,0.03608907484111347,0.0418175286295429
2043Q3,0.030485758778918032,0.03497475915726675,0.0405106562850483
2043Q4,0.0294773235086479,0.033856203163104545,0.0393032208872746
2044Q1,0.028432837697139814,0.03285997868454435,0.03825397048472031
2044Q2,0.02751250255925618,0.03192897022377242,0.037005647946608
2044Q3,0.026648835875168364,0.03086847984915001,0.03577321235829919
2044Q4,0.025753977339874282,0.02989492634098853,0.03482451830070336
2045Q1,0.024930853212585008,0.028892274076414277,0.03371384304224184
2045Q2,0.02401525889371512,0.02797085583401667,0.03267224509577465
2045Q3,0.023115373191693107,0.02708416086082578,0.031608427892011084
2045Q4,0.022357947265314232,0.026275648914712894,0.030519059717684285
2046Q1,0.021771591508447086,0.025346217027936165,0.029663086649235938
2046Q2,0.020974507431959576,0.024479217650275317,0.0286936253855559
2046Q3,0.02033797321869897,0.023664214687626917,0.027779399496342564
2046Q4,0.019595496306999114,0.02287652125043707,0.027022891851597515
2047Q1,0.01897793125157306,0.02211711353096739,0.026020222460143412
2047Q2,0.018277619245576048,0.0214237726243661,0.025231510965542714
2047Q3,0.01768527529666877,0.020791651187701175,0.024507367393290846
2047Q4,0.01709781838183827,0.02012254768508926,0.023660064791334177
2048Q1,0.016397768741185783,0.01945876754900879,0.022925635281513312
2048Q2,0.015946573990169334,0.01878325825545748,0.022265270907342687
2048Q3,0.01541100715917195,0.018265099780811145,0.02146908499257692
2048Q4,0.014940263086466463,0.017683588402495107,0.02070782455303116
2049Q1,0.014432800548072312,0.01709186855739986,0.020060044903171936
2049Q2,0.01390534774041304,0.016526119625018064,0.01946300140770922
2049Q3,0.013518823858646131,0.015971591379834463,0.01883126119336697
2049Q4,0.01308342060381977,0.015440738900239908,0.018217944371124874
