period,p10,p50,p90
2036Q3,0.9051179430892181,0.9151609817789705,0.9232082333048242
2036Q4,0.9079014401905596,0.9176393794228681,0.9256313488710791
2037Q1,0.9107091204929304,0.9201823263685575,0.9281904592347753
2037Q2,0.9128699851558382,0.9224154562819857,0.9303453813073592
2037Q3,0.9157886158859967,0.9247118954448716,0.9326778204331925
2037Q4,0.9182810415914626,0.9270165526177163,0.9346698070428223
2038Q1,0.9207302480925168,0.9293432692534986,0.9369389518798056
2038Q2,0.9232739775937062,0.9313898726938363,0.9387033632144397
2038Q3,0.9257078967050186,0.9336441360043837,0.9406278144335655
2038Q4,0.9275858881518395,0.9356834890512882,0.9427952138079267
2039Q1,0.9295810639186589,0.9376462312229741,0.9447691618198435
2039Q2,0.9317542768549376,0.9395097341144958,0.9467353492664279
2039Q3,0.9334705911043069,0.9413802079578655,0.9482703043954916
2039Q4,0.9356781486612419,0.9432574007035539,0.9500087429242001
2040Q1,0.9374773534261283,0.9450906202474223,0.9515974141029946
2040Q2,0.9394811559382595,0.9467469975973446,0.952928631845554
2040Q3,0.9411292041012497,0.9484633255536258,0.9545028104704228
2040Q4,0.9427624662032151,0.9500993395533739,0.956019972516676
2041Q1,0.94441597032023,0.9516965951736966,0.9572825590163564
2041Q2,0.9459913258043117,0.953144906614786,0.9587332663708834
2041Q3,0.9478588976220477,0.9545243052437257,0.9601043846342482
2041Q4,0.9494748384522957,0.95608037515636,0.9614132890729027
2042Q1,0.9510443491169341,0.9575411995585013,0.9627165170913474
2042Q2,0.9526162011125358,0.958953202763754,0.9639873777769287
2042Q3,0.9538711029729474,0.9602972047054825,0.965353384241372
2042Q4,0.9554935992394941,0.9615527620428574,0.966345355258048
2043Q1,0.9567520323490246,0.9626853134046809,0.9674266190055735
2043Q2,0.9581824713704572,0.9639109251588864,0.9684936870113424
2043Q3,0.9594893437149516,0.9650252408427333,0.9695142412210819
2043Q4,0.9606967791127254,0.9661437968368956,0.9705226764913522
2044Q1,0.9617460295152798,0.9671400213154556,0.9715671623028602
2044Q2,0.9629943520533921,0.9680710297762276,0.9724874974407438
2044Q3,0.9642267876417008,0.96913152015085,0.9733511641248317
2044Q4,0.9651754816992967,0.9701050736590113,0.9742460226601257
2045Q1,0.9662861569577582,0.9711077259235856,0.975069146787415
2045Q2,0.9673277549042254,0.9720291441659834,0.9759847411062849
2045Q3,0.968391572107989,0.9729158391391742,0.9768846268083069
2045Q4,0.9694809402823157,0.9737243510852871,0.9776420527346859
2046Q1,0.970336913350764,0.9746537829720638,0.9782284084915528
2046Q2,0.9713063746144441,0.9755207823497247,0.9790254925680404
2046Q3,0.9722206005036576,0.9763357853123731,0.979662026781301
2046Q4,0.9729771081484024,0.9771234787495628,0.9804045036930008
2047Q1,0.9739797775398567,0.9778828864690325,0.981022068748427
2047Q2,0.9747684890344572,0.9785762273756338,0.981722380754424
2047Q3,0.9754926326067093,0.9792083488122988,0.9823147247033311
2047Q4,0.9763399352086658,0.9798774523149106,0.9829021816181617
2048Q1,0.9770743647184867,0.9805412324509912,0.9836022312588142
2048Q2,0.9777347290926574,0.9812167417445425,0.9840534260098306
2048Q3,0.9785309150074231,0.9817349002191889,0.9845889928408281
2048Q4,0.9792921754469689,0.9823164115975049,0.9850597369135335
2049Q1,0.979939955096828,0.9829081314426001,0.9855671994519277
2049Q2,0.9805369985922907,0.983473880374982,0.986094652259587
2049Q3,0.9811687388066329,0.9840284086201655,0.9864811761413539
2049Q4,0.9817820556288751,0.9845592610997601,0.9869165793961803
